ZmalncRNA1405,B6SP74,1
ZmalncRNA1625,B4FCE3,1
ZmalncRNA1155,B6SXV2,1
ZmalncRNA1250,B4FCE3,1
ZmalncRNA1216,B6SIF0,1
ZmalncRNA1550,B6SP74,1
ZmalncRNA610,B4FNR5,1
ZmalncRNA912,B4FSW0,1
ZmalncRNA312,B4FPJ2,1
ZmalncRNA411,B6SXV2,1
ZmalncRNA1183,C4IYC2,1
ZmalncRNA844,B6SXV2,1
ZmalncRNA1461,B4FNR5,1
ZmalncRNA1625,C0PLI2,1
ZmalncRNA1250,B4F8A7,1
ZmalncRNA617,B6SXV2,1
ZmalncRNA1461,C4IYC2,1
ZmalncRNA408,B4FPJ2,1
ZmalncRNA418,B6SXV2,1
ZmalncRNA851,B4FNR5,1
ZmalncRNA610,C4IYC2,1
ZmalncRNA411,B4FPJ2,1
ZmalncRNA422,B4FNR5,1
ZmalncRNA912,B6SXV2,1
ZmalncRNA9,B4FSW0,1
ZmalncRNA712,C4IYC2,1
ZmalncRNA728,B4FSW0,1
ZmalncRNA418,C4IYC2,1
ZmalncRNA1216,B8A2G7,1
ZmalncRNA1405,B6SXV2,1
ZmalncRNA652,B4FNR5,1
ZmalncRNA855,B6SXV2,1
ZmalncRNA1405,B4FPJ2,1
ZmalncRNA473,C4IYC2,1
ZmalncRNA1350,C4IYC2,1
ZmalncRNA728,B6SP74,1
ZmalncRNA1298,B4FNR5,1
ZmalncRNA1687,B8A0M3,1
ZmalncRNA1155,B4FSW0,1
ZmalncRNA626,B4FLX0,1
ZmalncRNA848,B4FPJ2,1
ZmalncRNA1664,B4FNR5,1
ZmalncRNA712,B4FNR5,1
ZmalncRNA855,B4FSW0,1
ZmalncRNA844,B6SP74,1
ZmalncRNA1553,B6SXV2,1
ZmalncRNA418,B4FPJ2,1
ZmalncRNA408,B4FSW0,1
ZmalncRNA955,B6SXV2,1
ZmalncRNA855,B4FPJ2,1
ZmalncRNA1155,B4FPJ2,1
ZmalncRNA1151,C4IYC2,1
ZmalncRNA959,B4FCE3,1
ZmalncRNA1250,B6TDJ0,1
ZmalncRNA312,C0PLI2,1
ZmalncRNA1459,B4FPJ2,1
ZmalncRNA617,C4IYC2,1
ZmalncRNA1049,B4FNR5,1
ZmalncRNA1005,B4FNR5,1
ZmalncRNA473,B6SXV2,1
ZmalncRNA1183,B6SXV2,1
ZmalncRNA1005,B6SXV2,1
ZmalncRNA1268,B6SXV2,1
ZmalncRNA652,B6SXV2,1
ZmalncRNA1669,C4IYC2,1
ZmalncRNA411,B4FSW0,1
ZmalncRNA119,B4F8A7,1
ZmalncRNA1682,B4FNR5,1
ZmalncRNA955,C4IYC2,1
ZmalncRNA851,B4FSW0,1
ZmalncRNA312,B4FCE3,1
ZmalncRNA848,B4FSW0,1
ZmalncRNA1350,B4FNR5,1
ZmalncRNA1550,B4FPJ2,1
ZmalncRNA844,C0PLI2,1
ZmalncRNA450,B6SP74,1
ZmalncRNA802,B4FNR5,1
ZmalncRNA1216,B6TP60,1
ZmalncRNA626,B4FCE3,1
ZmalncRNA1459,B4FSW0,1
ZmalncRNA1298,C4IYC2,1
ZmalncRNA1005,C4IYC2,1
ZmalncRNA1071,B4F8A7,1
ZmalncRNA1553,B4FSW0,1
ZmalncRNA1549,B4F8A7,1
ZmalncRNA1625,B4F8A7,1
ZmalncRNA1687,B6TDJ0,1
ZmalncRNA1049,C4IYC2,1
ZmalncRNA785,B4FNR5,1
ZmalncRNA1621,B4FNR5,1
ZmalncRNA955,B4FPJ2,1
ZmalncRNA728,B4FPJ2,1
ZmalncRNA1250,B6TP60,1
ZmalncRNA9,B4F8A7,1
ZmalncRNA1687,B6TP60,1
ZmalncRNA1268,B4FNR5,1
ZmalncRNA1183,B4FPJ2,1
ZmalncRNA1457,B4FNR5,1
ZmalncRNA312,B4F8A7,1
ZmalncRNA1216,C4J594,1
ZmalncRNA1669,B4FNR5,1
ZmalncRNA912,B4FPJ2,1
ZmalncRNA1581,C4IYC2,1
ZmalncRNA473,B4FPJ2,1
ZmalncRNA1461,B6SXV2,1
ZmalncRNA1664,C4IYC2,1
ZmalncRNA1550,B4F8A7,1
ZmalncRNA610,B6SXV2,1
ZmalncRNA1405,B4F8A7,1
ZmalncRNA422,B6SXV2,1
ZmalncRNA652,C4IYC2,1
ZmalncRNA1071,B6SP74,1
ZmalncRNA418,B4FSW0,1
ZmalncRNA1216,B4FBV8,1
ZmalncRNA1682,B6SXV2,1
ZmalncRNA844,B4F8A7,1
ZmalncRNA617,B4FPJ2,1
ZmalncRNA514,B4FPJ2,1
ZmalncRNA422,C4IYC2,1
ZmalncRNA473,B4FSW0,1
ZmalncRNA1621,B6SXV2,1
ZmalncRNA422,B4FPJ2,1
ZmalncRNA1621,C4IYC2,1
ZmalncRNA1151,B4FPJ2,1
ZmalncRNA1550,C0PLI2,1
ZmalncRNA1682,C4IYC2,1
ZmalncRNA1553,B4FPJ2,1
ZmalncRNA1216,B4FGK8,1
ZmalncRNA610,B4FSW0,1
ZmalncRNA1457,C4IYC2,1
ZmalncRNA450,C0PLI2,1
ZmalncRNA1049,B6SXV2,1
ZmalncRNA851,B6SP74,1
ZmalncRNA1250,B4FLX0,1
ZmalncRNA1664,B6SXV2,1
ZmalncRNA1442,B6SXV2,1
ZmalncRNA1550,B4FCE3,1
ZmalncRNA1457,B6SXV2,1
ZmalncRNA1238,B8A0M3,1
ZmalncRNA1183,B4FSW0,1
ZmalncRNA1350,B4FSW0,1
ZmalncRNA450,B4F8A7,1
ZmalncRNA1682,B4FPJ2,1
ZmalncRNA1549,B8A0M3,1
ZmalncRNA1581,B4FNR5,1
ZmalncRNA1461,B4FSW0,1
ZmalncRNA785,C4IYC2,1
ZmalncRNA1405,B4FCE3,1
ZmalncRNA1151,B4FSW0,1
ZmalncRNA912,B6SP74,1
ZmalncRNA727,C4IYC2,1
ZmalncRNA1238,C0PLI2,1
ZmalncRNA1687,B4FB39,1
ZmalncRNA1071,B4FCE3,1
ZmalncRNA829,C4IYC2,1
ZmalncRNA1250,B6SIF0,1
ZmalncRNA119,C0PLI2,1
ZmalncRNA959,B4FLX0,1
ZmalncRNA1250,B4FB39,1
ZmalncRNA1687,B4FBV8,1
ZmalncRNA1005,B4FSW0,1
ZmalncRNA1549,C0PLI2,1
ZmalncRNA1461,B4FPJ2,1
ZmalncRNA514,B6SXV2,1
ZmalncRNA829,B4FNR5,1
ZmalncRNA1238,B4FLX0,1
ZmalncRNA1250,C4J594,1
ZmalncRNA1442,B4FNR5,1
ZmalncRNA610,B4FPJ2,1
ZmalncRNA652,B4FPJ2,1
ZmalncRNA1298,B6SXV2,1
ZmalncRNA959,B8A0M3,1
ZmalncRNA728,B6SXV2,1
ZmalncRNA1687,B8A305,1
ZmalncRNA908,B4FNR5,1
ZmalncRNA1071,C0PLI2,1
ZmalncRNA626,B8A0M3,1
ZmalncRNA418,B4F8A7,1
ZmalncRNA1625,B6TDJ0,1
ZmalncRNA785,B6SXV2,1
ZmalncRNA411,B4F8A7,1
ZmalncRNA119,B6SP74,1
ZmalncRNA1687,C4J594,1
ZmalncRNA769,B4FNR5,1
ZmalncRNA1250,B4FBV8,1
ZmalncRNA712,B4FSW0,1
ZmalncRNA955,B4FSW0,1
ZmalncRNA1687,B4FGK8,1
ZmalncRNA1405,C0PLI2,1
ZmalncRNA829,B6SXV2,1
ZmalncRNA1268,B4FPJ2,1
ZmalncRNA712,B4FPJ2,1
ZmalncRNA1127,B4FSW0,1
ZmalncRNA626,B4FGK8,1
ZmalncRNA802,C4IYC2,1
ZmalncRNA1216,B8A0M3,1
ZmalncRNA408,B4F8A7,1
ZmalncRNA850,B4FNR5,1
ZmalncRNA712,B6SXV2,1
ZmalncRNA1298,B4FPJ2,1
ZmalncRNA1049,B4FPJ2,1
ZmalncRNA408,C0PLI2,1
ZmalncRNA1664,B4FPJ2,1
ZmalncRNA9,B8A0M3,1
ZmalncRNA1155,B4F8A7,1
ZmalncRNA1216,C0P8S9,1
ZmalncRNA1049,B4FSW0,1
ZmalncRNA617,B4FSW0,1
ZmalncRNA1687,B8A2G7,1
ZmalncRNA1625,B4FLX0,1
ZmalncRNA1549,B6SP74,1
ZmalncRNA1264,B4FNR5,1
ZmalncRNA1285,B6SXV2,1
ZmalncRNA1687,B6SIF0,1
ZmalncRNA1176,B4FNR5,1
ZmalncRNA850,C4IYC2,1
ZmalncRNA802,B6SXV2,1
ZmalncRNA450,B4FCE3,1
ZmalncRNA514,B4FSW0,1
ZmalncRNA119,B4FCE3,1
ZmalncRNA851,B6SXV2,1
ZmalncRNA1218,B4FNR5,1
ZmalncRNA1005,B4FPJ2,1
ZmalncRNA473,B4F8A7,1
ZmalncRNA728,B4FCE3,1
ZmalncRNA1216,B4FB39,1
ZmalncRNA119,B8A0M3,1
ZmalncRNA844,B4FCE3,1
ZmalncRNA422,B4FSW0,1
ZmalncRNA9,C0PLI2,1
ZmalncRNA626,B6TP60,1
ZmalncRNA1549,B4FLX0,1
ZmalncRNA1048,C4IYC2,1
ZmalncRNA119,B4FLX0,1
ZmalncRNA643,B4FNR5,1
ZmalncRNA1682,B4FSW0,1
ZmalncRNA1229,B4FNR5,1
ZmalncRNA1664,B4FSW0,1
ZmalncRNA1250,B8A2G7,1
ZmalncRNA855,B6SP74,1
ZmalncRNA769,B6SXV2,1
ZmalncRNA1285,B4FNR5,1
ZmalncRNA769,C4IYC2,1
ZmalncRNA1669,B6SXV2,1
ZmalncRNA1621,B4FSW0,1
ZmalncRNA626,B6TDJ0,1
ZmalncRNA660,B6SXV2,1
ZmalncRNA848,B4F8A7,1
ZmalncRNA1250,B8A305,1
ZmalncRNA1127,B6SXV2,1
ZmalncRNA408,B6SP74,1
ZmalncRNA1581,B6SXV2,1
ZmalncRNA502,B4FNR5,1
ZmalncRNA1264,B6SXV2,1
ZmalncRNA1316,B4FNR5,1
ZmalncRNA1549,B4FCE3,1
ZmalncRNA1268,C4IYC2,1
ZmalncRNA1127,B4FNR5,1
ZmalncRNA1127,C4IYC2,1
ZmalncRNA728,B6TDJ0,1
ZmalncRNA1264,C4IYC2,1
ZmalncRNA514,B6SP74,1
ZmalncRNA1457,B4FPJ2,1
ZmalncRNA1254,B4FNR5,1
ZmalncRNA829,B4FSW0,1
ZmalncRNA1298,B4FSW0,1
ZmalncRNA1553,B6SP74,1
ZmalncRNA1216,C0P6Q4,1
ZmalncRNA848,C0PLI2,1
ZmalncRNA1459,B4F8A7,1
ZmalncRNA851,B4FPJ2,1
ZmalncRNA643,B6SXV2,1
ZmalncRNA411,B8A0M3,1
ZmalncRNA1621,B4FPJ2,1
ZmalncRNA855,B4F8A7,1
ZmalncRNA1605,C4IYC2,1
ZmalncRNA1605,B4FNR5,1
ZmalncRNA912,B4F8A7,1
ZmalncRNA1581,B4FPJ2,1
ZmalncRNA850,B6SXV2,1
ZmalncRNA1216,B8A305,1
ZmalncRNA908,B6SXV2,1
ZmalncRNA1238,B6SP74,1
ZmalncRNA727,B4FNR5,1
ZmalncRNA1250,B8A0M3,1
ZmalncRNA844,B4FLX0,1
ZmalncRNA652,B4FSW0,1
ZmalncRNA1071,B4FLX0,1
ZmalncRNA1324,C4IYC2,1
ZmalncRNA1048,B4FSW0,1
ZmalncRNA908,C4IYC2,1
ZmalncRNA1071,B8A0M3,1
ZmalncRNA785,B4FPJ2,1
ZmalncRNA1048,B4FNR5,1
ZmalncRNA907,B4FNR5,1
ZmalncRNA1625,B6SIF0,1
ZmalncRNA1625,B6TP60,1
ZmalncRNA1048,B6SXV2,1
ZmalncRNA1611,B4FNR5,1
ZmalncRNA1442,C4IYC2,1
ZmalncRNA1176,B6SXV2,1
ZmalncRNA1350,B6SP74,1
ZmalncRNA912,C0PLI2,1
ZmalncRNA1229,B6SXV2,1
ZmalncRNA1669,B4FSW0,1
ZmalncRNA1250,C0P6Q4,1
ZmalncRNA626,B4FBV8,1
ZmalncRNA1434,B4FNR5,1
ZmalncRNA787,B4FNR5,1
ZmalncRNA418,B8A0M3,1
ZmalncRNA158,B6SXV2,1
ZmalncRNA1151,B4F8A7,1
ZmalncRNA728,B4F8A7,1
ZmalncRNA1611,B6SXV2,1
ZmalncRNA1155,B6SP74,1
ZmalncRNA1238,B4FCE3,1
ZmalncRNA1151,B6SP74,1
ZmalncRNA1384,B4FNR5,1
ZmalncRNA312,B4FLX0,1
ZmalncRNA855,C0PLI2,1
ZmalncRNA660,B4FNR5,1
ZmalncRNA502,C4IYC2,1
ZmalncRNA1176,C4IYC2,1
ZmalncRNA1155,C0PLI2,1
ZmalncRNA1285,B4FPJ2,1
ZmalncRNA1581,B4FSW0,1
ZmalncRNA9,B4FLX0,1
ZmalncRNA802,B4FPJ2,1
ZmalncRNA1405,B6TDJ0,1
ZmalncRNA785,B4FSW0,1
ZmalncRNA408,B4FCE3,1
ZmalncRNA1442,B4FPJ2,1
ZmalncRNA728,C0PLI2,1
ZmalncRNA1459,C0PLI2,1
ZmalncRNA912,B4FCE3,1
ZmalncRNA1254,C4IYC2,1
ZmalncRNA473,B8A0M3,1
ZmalncRNA1625,B8A2G7,1
ZmalncRNA1151,C0PLI2,1
ZmalncRNA894,B4FNR5,1
ZmalncRNA450,B8A0M3,1
ZmalncRNA1047,B4FNR5,1
ZmalncRNA1229,C4IYC2,1
ZmalncRNA508,B4FNR5,1
ZmalncRNA65,B6SXV2,1
ZmalncRNA610,B6SP74,1
ZmalncRNA1434,C4IYC2,1
ZmalncRNA1010,B4FNR5,1
ZmalncRNA959,B4FGK8,1
ZmalncRNA1442,B4FSW0,1
ZmalncRNA617,B6SP74,1
ZmalncRNA1250,B4FGK8,1
ZmalncRNA1350,B6SXV2,1
ZmalncRNA1005,B6SP74,1
ZmalncRNA411,C0PLI2,1
ZmalncRNA408,B8A0M3,1
ZmalncRNA829,B4FPJ2,1
ZmalncRNA907,C4IYC2,1
ZmalncRNA848,B6SP74,1
ZmalncRNA769,B4FPJ2,1
ZmalncRNA1457,B4FSW0,1
ZmalncRNA1625,B4FBV8,1
ZmalncRNA1220,B6SXV2,1
ZmalncRNA474,B4FNR5,1
ZmalncRNA1229,B4FPJ2,1
ZmalncRNA851,C0PLI2,1
ZmalncRNA955,B6SP74,1
ZmalncRNA844,B8A0M3,1
ZmalncRNA784,C4IYC2,1
ZmalncRNA1010,B6SXV2,1
ZmalncRNA1461,B6SP74,1
ZmalncRNA418,C0PLI2,1
ZmalncRNA1316,B6SXV2,1
ZmalncRNA1625,C4J594,1
ZmalncRNA784,B4FNR5,1
ZmalncRNA1625,B8A0M3,1
ZmalncRNA1081,B4FNR5,1
ZmalncRNA626,B4FB39,1
ZmalncRNA312,B6TDJ0,1
ZmalncRNA1110,C4IYC2,1
ZmalncRNA626,C4J594,1
ZmalncRNA508,C4IYC2,1
ZmalncRNA1151,B4FCE3,1
ZmalncRNA908,B4FPJ2,1
ZmalncRNA728,B4FLX0,1
ZmalncRNA617,C0PLI2,1
ZmalncRNA1324,B4FSW0,1
ZmalncRNA626,B8A2G7,1
ZmalncRNA1218,C4IYC2,1
ZmalncRNA1605,B6SXV2,1
ZmalncRNA1324,B4FNR5,1
ZmalncRNA1687,C0P8S9,1
ZmalncRNA740,B4FNR5,1
ZmalncRNA9,B6SP74,1
ZmalncRNA673,B6SXV2,1
ZmalncRNA1081,C4IYC2,1
ZmalncRNA1553,B4F8A7,1
ZmalncRNA1183,B6SP74,1
ZmalncRNA220,B4FNR5,1
ZmalncRNA1649,B4FNR5,1
ZmalncRNA626,B8A305,1
ZmalncRNA850,B4FPJ2,1
ZmalncRNA851,B4FCE3,1
ZmalncRNA673,B4FNR5,1
ZmalncRNA848,B8A0M3,1
ZmalncRNA1405,B4FLX0,1
ZmalncRNA854,B4FSW0,1
ZmalncRNA508,B6SXV2,1
ZmalncRNA1669,B4FPJ2,1
ZmalncRNA1316,B4FPJ2,1
ZmalncRNA1046,B4FNR5,1
ZmalncRNA312,B6TP60,1
ZmalncRNA469,B6SXV2,1
ZmalncRNA1216,B6U471,1
ZmalncRNA1183,B4F8A7,1
ZmalncRNA1450,B4FNR5,1
ZmalncRNA643,C4IYC2,1
ZmalncRNA1254,B6SXV2,1
ZmalncRNA727,B4FSW0,1
ZmalncRNA1550,B6TDJ0,1
ZmalncRNA1189,B4FNR5,1
ZmalncRNA1324,B6SXV2,1
ZmalncRNA312,B4FB39,1
ZmalncRNA1459,B6SP74,1
ZmalncRNA907,B6SXV2,1
ZmalncRNA1238,B4FGK8,1
ZmalncRNA686,B4FNR5,1
ZmalncRNA1155,B8A0M3,1
ZmalncRNA1048,B6SP74,1
ZmalncRNA787,C4IYC2,1
ZmalncRNA1649,C4IYC2,1
ZmalncRNA9,B4FCE3,1
ZmalncRNA1176,B4FPJ2,1
ZmalncRNA418,B4FLX0,1
ZmalncRNA1461,B4F8A7,1
ZmalncRNA955,B4F8A7,1
ZmalncRNA502,B6SXV2,1
ZmalncRNA1553,C0PLI2,1
ZmalncRNA1475,B6SXV2,1
ZmalncRNA569,B6SXV2,1
ZmalncRNA450,B4FLX0,1
ZmalncRNA959,B6TP60,1
ZmalncRNA1218,B6SXV2,1
ZmalncRNA220,B6SXV2,1
ZmalncRNA514,B4F8A7,1
ZmalncRNA1550,B4FLX0,1
ZmalncRNA855,B8A0M3,1
ZmalncRNA1047,C4IYC2,1
ZmalncRNA1605,B4FPJ2,1
ZmalncRNA894,B6SXV2,1
ZmalncRNA1268,B4FSW0,1
ZmalncRNA422,B8A0M3,1
ZmalncRNA408,B4FLX0,1
ZmalncRNA617,B4F8A7,1
ZmalncRNA1264,B4FPJ2,1
ZmalncRNA1553,B4FCE3,1
ZmalncRNA1550,B6TP60,1
ZmalncRNA1669,B6SP74,1
ZmalncRNA787,B6SXV2,1
ZmalncRNA1285,C4IYC2,1
ZmalncRNA1457,B6SP74,1
ZmalncRNA1444,B4FNR5,1
ZmalncRNA626,B6SIF0,1
ZmalncRNA617,B4FCE3,1
ZmalncRNA802,B4FSW0,1
ZmalncRNA1155,B4FCE3,1
ZmalncRNA643,B4FPJ2,1
ZmalncRNA1264,B4FSW0,1
ZmalncRNA411,B6SP74,1
ZmalncRNA1625,B4FGK8,1
ZmalncRNA503,C4IYC2,1
ZmalncRNA959,B4FB39,1
ZmalncRNA727,B6SXV2,1
ZmalncRNA1444,B6SXV2,1
ZmalncRNA1218,B4FPJ2,1
ZmalncRNA959,B6TDJ0,1
ZmalncRNA1216,B4F8L8,1
ZmalncRNA1384,B6SXV2,1
ZmalncRNA312,B8A0M3,1
ZmalncRNA1461,C0PLI2,1
ZmalncRNA1387,B6SXV2,1
ZmalncRNA1238,B8A305,1
ZmalncRNA769,B4FSW0,1
ZmalncRNA1601,B4FNR5,1
ZmalncRNA850,B4FSW0,1
ZmalncRNA955,C0PLI2,1
ZmalncRNA1450,B6SXV2,1
ZmalncRNA1010,C4IYC2,1
ZmalncRNA474,C4IYC2,1
ZmalncRNA1350,B4FPJ2,1
ZmalncRNA1048,B4FPJ2,1
ZmalncRNA1183,C0PLI2,1
ZmalncRNA848,B4FCE3,1
ZmalncRNA740,B6SXV2,1
ZmalncRNA854,B6SXV2,1
ZmalncRNA411,B4FLX0,1
ZmalncRNA1010,B4FPJ2,1
ZmalncRNA1645,B4FNR5,1
ZmalncRNA712,B6SP74,1
ZmalncRNA1238,B4FBV8,1
ZmalncRNA1405,B8A0M3,1
ZmalncRNA1687,B4F8L8,1
ZmalncRNA422,B4F8A7,1
ZmalncRNA1216,C0PIH9,1
ZmalncRNA220,B4FPJ2,1
ZmalncRNA514,B4FCE3,1
ZmalncRNA1196,B4FNR5,1
ZmalncRNA411,B4FCE3,1
ZmalncRNA492,B6SXV2,1
ZmalncRNA1615,B6SXV2,1
ZmalncRNA1127,B6SP74,1
ZmalncRNA473,C0PLI2,1
ZmalncRNA908,B4FSW0,1
ZmalncRNA959,B4FBV8,1
ZmalncRNA1387,B4FNR5,1
ZmalncRNA1625,B4FB39,1
ZmalncRNA1316,C4IYC2,1
ZmalncRNA1196,B6SXV2,1
ZmalncRNA1649,B6SXV2,1
ZmalncRNA1459,B4FCE3,1
ZmalncRNA851,B4F8A7,1
ZmalncRNA1611,B4FPJ2,1
ZmalncRNA1047,B6SXV2,1
ZmalncRNA1046,C4IYC2,1
ZmalncRNA1475,B4FNR5,1
ZmalncRNA1615,B4FNR5,1
ZmalncRNA469,B4FNR5,1
ZmalncRNA673,B4FPJ2,1
ZmalncRNA855,B4FCE3,1
ZmalncRNA1250,B4F8L8,1
ZmalncRNA1459,B8A0M3,1
ZmalncRNA502,B4FPJ2,1
ZmalncRNA1357,B4FNR5,1
ZmalncRNA698,C4IYC2,1
ZmalncRNA753,B4FNR5,1
ZmalncRNA1658,B4FNR5,1
ZmalncRNA728,B6SIF0,1
ZmalncRNA959,B8A305,1
ZmalncRNA1611,C4IYC2,1
ZmalncRNA1562,C4IYC2,1
ZmalncRNA158,B4FNR5,1
ZmalncRNA1250,C0P8S9,1
ZmalncRNA418,B6SP74,1
ZmalncRNA569,B4FNR5,1
ZmalncRNA1618,B4FNR5,1
ZmalncRNA1550,B4FB39,1
ZmalncRNA1155,B4FLX0,1
ZmalncRNA1450,C4IYC2,1
ZmalncRNA829,B6SP74,1
ZmalncRNA148,B6SXV2,1
ZmalncRNA1220,B4FNR5,1
ZmalncRNA1189,C4IYC2,1
ZmalncRNA617,B8A0M3,1
ZmalncRNA728,C4J594,1
ZmalncRNA1189,B6SXV2,1
ZmalncRNA65,B4FNR5,1
ZmalncRNA784,B6SXV2,1
ZmalncRNA894,B4FPJ2,1
ZmalncRNA1071,B6TDJ0,1
ZmalncRNA1005,B4F8A7,1
ZmalncRNA1151,B8A0M3,1
ZmalncRNA455,B4FNR5,1
ZmalncRNA41,B6SXV2,1
ZmalncRNA610,B4F8A7,1
ZmalncRNA1180,B4FNR5,1
ZmalncRNA1220,B4FPJ2,1
ZmalncRNA474,B6SXV2,1
ZmalncRNA686,B6SXV2,1
ZmalncRNA1180,B6SXV2,1
ZmalncRNA312,B6SIF0,1
ZmalncRNA1156,B4FNR5,1
ZmalncRNA1216,B8A134,1
ZmalncRNA1550,B8A0M3,1
ZmalncRNA148,B4FNR5,1
ZmalncRNA1562,B4FNR5,1
ZmalncRNA1285,B4FSW0,1
ZmalncRNA1229,B4FSW0,1
ZmalncRNA1268,B8A0M3,1
ZmalncRNA712,B4F8A7,1
ZmalncRNA1254,B4FPJ2,1
ZmalncRNA1434,B6SXV2,1
ZmalncRNA753,B6SXV2,1
ZmalncRNA1176,B4FSW0,1
ZmalncRNA569,B4FPJ2,1
ZmalncRNA959,C4J594,1
ZmalncRNA904,B4FNR5,1
ZmalncRNA740,B4FPJ2,1
ZmalncRNA1384,C4IYC2,1
ZmalncRNA844,B4FGK8,1
